10491,WICK FARM,GARY FISHER (STRAWBERRY FIELDS,FARLEIGH HINGERFORD,,,BATH,,BA2 7NQ,01225-722238,,,,,,0,,,,,,,,,,
10214,Pizza Paradise,Andrew Ali,All in one LTD,9 Oasis Retail Park,,Swansea,,SA1 1TT,7914955415,,,,s/o arrears,,0,,,,,,,,,,
10485,VERLANDS STORES LTD,DAVID BAYNHAN,VERLANDS COURT,PENCOED,,CARDIFF,,CF35 6JA,07960-252168,,,,,,0,,,,,,,,,,
2555,ANCIENT BRITON,,1 CELVIS ROAD,NEWTON,,PORTHCAWL,,CF36 5NT,01656-782069,,,,,,,,,,,,,,,,
10125,St Peters Sports Club,,Minster Road,,Roath,,Cardiff,CF23 5AS,07904-091792,,,,S/O ARREA,,0,,,,,,,,,,
10421,TUG & TURBOT,,5 VICTORIA QUAY,MARINA QUARTER,,SWANSEA,,,,,,,,,0,,,,,,,,,,
10495,BACARO,,UNIT 2,LAKESIDE VIEW,CELIC SPRINGS,NEWPORT,,NP10 8BB,01633-815815,,,,,,0,,,,,,,,,,
10344,La Caprice,p Jenkins,,,,Llanelli,,,,,,,CANCELLED S/O,,0,,,,,,,,,,
2182,Farmers Arms,Z SMITH,Loughor Row,Nottage,,Porthcawl,,CF36 3TA,07974-073233,,,,,,,,,,,,,,,,
10334,La Baguette Du Jour,,,,,Eddershaws,,,,,,,,,0,,,,,,,,,,
10775,KIER HARDY HEALTH PK,,,,,MERTHYR,,,,,,,,,0,,,,,,,,,,
10506,CEFN HENGOED SCHOOL,,,,BONYMAEN,SWANSEA,,,,MISS D JONES,OLDWAY CENTRE,36 ORCHARD STREET,SA1 5LD,,0,,,,,,,,,,
147,Birchgrove R.F.C.,,HEOL DULAIS,Birchgrove,,Swansea,,SA79CT,01792/814414,,,,,Paul Bigfoot Sec  Home  01792/814069  wk: 01639/663716,0,,,,,,,,,,
10500,AK MINI MARKET,,12 LONGFELLOW DRIVE,,,BRIDGEND,,,07889-121561,,,,,,0,,,,,,,,,,
10102,GEORGE,,WALTER ROAD,,,SWANSEA,,,,,,,RENTAL @ £94.20PM,,0,,,,,,,,,,
10503,CROESERW HOTEL,JOHN ENTERPRISES,SOUTH AVENUE,,CROESERW,,,SA13 3RA,07973-798817,,,,,,0,,,,,,,,,,
10448,ST GEORGE,JUST SO PUB CO,WALTER ROAD,,,SWANSEA,,SA1 5NN,,,,,EQUIP ON RENTAL  92.40,,0,,,,,,,,,,
10450,RETROLIVE,,,,,CARDIFF,,,,,,,PAY BY S/O @ £105.75,,0,,,,,,,,,,
10160,Ivy Bush,linda fox,65 Clarence Place,,,Newport,Gwent,NP197AB,01633-267571,,,,IN ARREARS S/O,,0,,,,,,,,,,
10527,FOUNTAIN INN,#,113A BOLGOED ROAD,,PONTARDULAIS,SWANSEA,,SA4 8JP,#,,,,,,0,,,,,,,,,,
2307,Royal Gwent Hospital,Jean Bartlett,Beechwood Concourse New,Building,Cardiff Road,OLD FILE,,NP9 2UB,01633 234234 / 234656,A/C 01495-765479,,,,"Accounts 01495-765479 Val
fax 01495-765405
 44 X 70 thermal Over 5 boxes  20.80",,,,,,,,,,,
252,Margam Park,NEATH PORT TALBOT CBC,,Margam,,OLD FILE,,SA13 2TJ,01639 881635,,,,,,0,,,,,,,,,,
974,Half Moon Inn,,Wern Road,,,LLanelli,,SA15 1SP,0554 772626,,,,,,0,,,,,,,,,,
10531,CYFARTRHFA LOWER HIGH,,CYFARTHFA PARK,,,MERTHYR TYDFIL,,CF47 8RA,,,,A/C 01685-725451/725000,,,0,,,,,,,,,,
10545,FOX & HOUNDS,,PLEASANT VIEW,BRYNMENYN,,BRIDGEND,,CF32 9LB,07889-854874,,,,,,0,,,,,,,,,,
10550,PEN Y BANC RFC,,PEN BANC ROAD,,,,,SA18 3QS,01269-593448,,,,,,0,,,,,,,,,,
10030,Sully Inn,Jonathan,4 Cog Road,Sully,Penarth,,,CF64 5TD,,029-20-530176,,,,,0,,,,,,,,,,
10553,COTHI BRIDGE HOTEL LTD,,PORNTARGOTHI,,,CARMARTHEN,,SA32 7NG,01267-290251,,,,,,0,,,,,,,,,,
1066,Welcome To Gower,MRS LODER,2 Mount Street,Gowerton,,Swansea,,,0792 872611,,,,,,0,,,,,,,,,,
10565,LLANGORSE MULTI ACTIVITY CENTRE,RYAN THOMAS,THE GILFACH,LLANGORSE,,BRECON,,LD3 7UH,0333-6002020,,,,,,0,,,,,,,,,,
10746,RSPCA,,22 NOLTON STREET,,,BRIDGEND,,CF31 1DU,,,,,,,0,,,,,,,,,,
10710,FFORESTFACH DAY CENTRE,CITY & COUNTY OF SWANSEA,ABERGELLY ROAD,,FFORESTFACH,SWANSEA,,,,,,,,,0,,,,,,,,,,
10568,CWMTWRCH RFC,,34 HEOL CWYS,UPPER CWMTWRCH,,SWANSEA,,SA9 2XG,01639-830621,,,,,,0,,,,,,,,,,
10580,PENDINE SANDS HOLIDAY PARK,,PENDINE,,,CARMARTHEN,,SA33 4NZ,1994453398,,,,,,0,,,,,,,,,,
2023,Boating Lake Kiosk,,Singleton Park,,,Swansea,,,01792 296031,,01792-635142 B HUGHES,01792-635441,,"FINANCE DEPT - GARETH -635441
635142 - BRIAN ",6,,,,,,,,,,
10703,BAR 44,,44C HIGH STREET,,,COWBRIDGE,,,,,,,,,0,,,,,,,,,,
61,Eagle Inn,,LLangyfelach Rd,Treboeth,,Swansea,,,,,,,RENTAL,,0,,,,,,,,,,
10622,YSTBRYD-Y-MOR,,RESIDENTIAL HOUSE,TIRMORFA ROAD,,PORT TALBOT,,SA12 7PB,01639-897704,,,,,,0,,,,,,,,,,
10063,Clarach Bay Fish & chip Shop,William Barker,Clarach Bay,,,Clarach,Aberystwyth,SA23 3DT,,,,,TEL SUPPORT ONLY,,0,,,,,,,,,,
10584,RAT TRAP HOTEL,,CHEPSTOW ROAD,LLANGEVIEW,,USK,,NP15 1EY,01291-673288,,,,,,0,,,,,,,,,,
10586,TY TREVITHIC COUNCIL OFFICE,,ABERCYNON,,,MOUNTAIN ASH,,CF45 4UQ,01443-744000,,,,,,0,,,,,,,,,,
10202,J'S Stores,James Jones,Tycoch Square,Tycoch,,Swansea,,,,,,,,,0,,,,,,,,,,
10589,BELGRAVE HOTEL,,THE ESPLANADE,,,TENBY,,SA70 7DU,01834-842377,,,,,,0,,,,,,,,,,
10462,VILLAGE KITCHEN & BAR,,25-27 MERTHYR ROAD,WHITCHURCH,,old file,,CF14 1DA,,,,,,,0,,,,,,,,,,
10189,Briton Ferry W.M.C.,Sec - Kevin,135 Neath Road,,Briton Ferry,OLD FILE,,,01639-812288,,,,,,0,,,,,,,,,,
10391,Porterhouse Pub & Grill Restaurant,CHRIS BUCKLEY,80 Glebe Road,Loughor,Gorseinon,Swansea,,,01792-897600,,,,S/O - WEB 12/12/15 - £30.00,,0,,,,,,,,,,
10326,Cornish Arms,Hugh Davies,1 Gors Road,,,Burry Port,,SA16 OEL,01554-833224,,,,,,0,,,,,,,,,,
10594,COMMERCIAL INN,,,,BRYNHFRYD,SWANSEA,,,,,,,,,0,,,,,,,,,,
10504,GREAT HOUSE HOTEL& CONFERENCE CENTRE,STEVEN BOND,LALESTON,,,BRIDGEND,,CF32 0HP,01656-657644,,,,,,0,,,,,,,,,,
2033,Three Compasses,Mrs Grey,9 HEBRON ROAD,Clydach,,Swansea,,SA6 5EJ,01792 845874,,,,,,,,,,,,,,,,
10603,BAY BRASSERIE,,686 MUMBLES ROAD,,MUMBLES,SWANSEA,,SA3 4EE,,,,,EQUIP ON RENTAL,,0,,,,,,,,,,
819, - CA,Alan & Sam Keenan,Market Square,,,LLandovery,,SA20 0AB,01550 720393,,,,,,0,,,,,,,,,,
10492,STRAWBERRY FIELDS CAT,GARY FISHER,WICK FARM,FARLEIGH HUNGERFORD,,BATH,,BA2 7NQ,,,,,,,0,,,,,,,,,,
10614,ANDREWS FAMILY BUTCHER,ANDREW,141 COMMERCIAL STREET,,,MAESTEG,,,,,,,,,0,,,,,,,,,,
10271,University of Wales Newport,Steve Wheeldon Cat Man,Caerleon Campus,Lodge Road,Caerleon,Newport,,NP18 3NT,01633-432070,,,,,,0,,,,,,,,,,
922,Kays Newsagents,,61 Bernard Street,Uplands,,OLD FILE,,,01792 473163,,,,,,0,,,,,,,,,,
10583,MITEC CENTRE,PEMBROKESHIRE COLLEGE,,,,HAVERFORDWEST,,,,,,,,,0,,,,,,,,,,
10581,ROYAL GWENT HOSPITAL,,,CARDIFF ROAD,,NEWPORT,,,,,,,,,0,,,,,,,,,,
292,SINGLETON HOSPITAL,Swansea NHS,Sketty Lane,Sketty,,Swansea,,,01792 205666,01792/285303,Peter - 07971-855882,a/c 01656-641200,DOROTHY - 285303,"Till Rolls - Ï14.00  /  Ribbons - Ï10.00 44 X 80TH 18.80 Ò
increased
by 2.00
A/C 651501
ROBERT DANIELS - CATERING MANAGER EX5443",0,,,,,,,,,,
468,Morriston Hospital,,,Morriston,,Swansea,,,01792 702222,,A/C 01656-641200,,Rolls 80 x 80th,"Brian Kelly Ext 3150
A/C 651501  ( Chris 517045 )Finance
Admin Sue Mathews Tel 703324 Fax 703632",25,,,,,,,,,,
10516,BOVERTON CASTLE,,BOVERTON ROAD,LLANTWIT MAJOR,,VALE OF GLAMORGAN,,CF61 1UH,,,,,,,0,,,,,,,,,,
10423,BLACKSMITHS ARMS,MICHAEL POOLE,LLANMAES,,LLANTWIT MAJOR,CARDIFF,,CF61 2XR,,,,,,,0,,,,,,,,,,
10631,HEARTENS RESTAURANT,,NEW ROAD,,,LLANDEILO,CARMARTHENSHIRE,SA169 6DF,,,,,ON HIRE,,0,,,,,,,,,,
10415,COURT ROYALE HOTEL,IWAN EDWARDS,21 EAST GATE STREET,,,ABERYSTWYTH,DYFED,SY23 1AR,01970-611722,,,,,,0,,,,,,,,,,
10541,FFORESFACH EMABASSY CLUB,,,,,,,,01792-581121,,,,,,0,,,,,,,,,,
10634,RED LION,,1 TALBOT ROAD,,,PORT TALBOT,,SA13 1HN,,07880-551691,,,,,0,,,,,,,,,,
10609,LLANELLI AFC,,STEBONHEATH PARK,PENALLT ROAD,,LLANELLI,,SA15 1EY,01554-756216,,,,,,0,,,,,,,,,,
10302,UPLANDS DINER,,69 UPLANDS CRESCENT,UPLANDS,,SWANSEA,,SA2 0EU,01792-644409,,,,ARREARS,,0,,,,,,,,,,
10530,CYFARTHFA UPPER HIGH,,CAE MARI DWN,QUEENS ROAD,,MERTHYR TYDFIL,,CF47 0LS,01685-721725,,,A/C 01685-725451/725000,,,0,,,,,,,,,,
10640,PONTARDAWE AFC LTD,MEIRION DAVIES,33 CHURCH STREET,,,PONTARDAWE,,,,,,,,,0,,,,,,,,,,
10642,ALMADA PORTUGESE RESTAURANT,,146 COWBRIDGE ROAD EAST,,,CARDIFF,,CF11 9ND,7786652641,,,,,,0,,,,,,,,,,
10236,Langlands Brasserie,,87 Newton Road,,Mumbles,OLD FILE,,SA3 4BN,01792 366294,,01792-473330,01792-473294,,,0,,,,,,,,,,
10439,ST TYDFIL HOSPITAL,,UPPER THOMAS STREET,,,MERTHYR TYDFIL,,CF47 0SJ,,,,,,,0,,,,,,,,,,
10654,TATA SPORT & SOCIAL,,ABBOTS CLOSE,,MARGAM,PORT TALBOT,,SA13 2NF,01639-882066,,,,,,0,,,,,,,,,,
10501,PENYBONT INN,,,,,YSTRADGYNLAIS,SWANSEA,,,,,,,,0,,,,,,,,,,
10493,BACARO LTD,,2  RETAIL PARADE,CELTIC SPRINGS,LAKESIDE DRIVE,COED KERNEW,NEWPORT,NP10 8BB,,,,,,,0,,,,,,,,,,
10655,PORT TALBOT MASONIC CLUB,,AFAN MASONIC  (AFAN 833),11 FORGE ROAD,PORT TALBOT,,,SA13 1US,01639-883496,,,,,,0,,,,,,,,,,
10525,FAMILY HOUSING ASSOC WALES LTD,,43 WALTER ROAD,,,SWANSEA,,SA1 5PN,,,,,,,0,,,,,,,,,,
10657,TREDEGAR HEALTH CENTRE,,PARK ROW,,,TREDEGAR,,NP22 3NG,01495-717217,,,,,,0,,,,,,,,,,
10777,ST JOSEPH SCHOOL,,NEWTON ROAD,PORT TALBOT,SWANSEA,,,SA12 6EY,,,,,,,0,,,,,,,,,,
2317,Swan Inn,A. Smith,564 Neath Road,,Morriston,Swansea,,SA6 8WE,01792 701224,,,,,Formally Bowen Arms.,,,,,,,,,,,
10659,KOOPAS BARS LTD,,84 THE KINGSWAY,,,SWANSEA,,SA1 5JE,07825-548329,,,,,,0,,,,,,,,,,
10465,TOP GUN FISH SHOP,,VILLAGE BAR & RESTAURANT,,,WHITCHURCH,,,,,,,,,0,,,,,,,,,,
10419,TREBANOS RFC,MATHEW EVANS,123 SWANSEA ROAD,TREBANOS,PONTARDAWE,SWANSEA,,SA8 4BN,01792-863096,,,,,,0,,,,,,,,,,
10661,ABER HOTEL,,LLAN ROAD,ABERTRIDWR,,CAERPHILLY,,CF83 4EA,07971-008235,,,,,,0,,,,,,,,,,
1226,Red Dragon Public House,DES O BRIEN,Moorland Road,Aberavon,,Port Talbot,,,01639 898229,,,,,,0,,,,,,,,,,
10691,GOWER HOTEL,,11-12 CHURCH LANE,BISHOPSTON,,SWANSEA,,SA 3JT,01792-234111,,,,,,0,,,,,,,,,,
2191,Beaufort Arms,Bertha Rose Lebrocq,18 Pennard Lane,Kittle,,Swansea,,SA3 3JS,01792/234521,,,,,,,,,,,,,,,,
10717,MEATING PLACE,,40 ST MARYS STREET,,,CARDIFF,,CF10 1AD,02920-224757,,,,,,0,,,,,,,,,,
10547,CYMER AFAN COMP SCHOOL,GLEN CATERING,SCHOOL ROAD,CYMER,PORT TALBOT,,,SA13 3EL,01639-850237,,,,,,0,,,,,,,,,,
10539,BUFFALO BILL,DAVE,STEAK HOUSE GRILL,PRUDENTIAL CHANBERS,11 THE PARADE,NEATH,,SA11  6RB,01639-637043,,,,,,0,,,,,,,,,,
10201,Show Boat club house,Thomas Scarlett,Heatherdale Holidays LTD,Clarach Bay,Clarach,Aberystwyth,,Sa23 3DT,,,,,,,0,,,,,,,,,,
10672,HUB CAFf,,KINGS ROAD,,,SWANSEA,,SA1,07792-481243,,,,,,0,,,,,,,,,,
10624,COASTALINE PILOT,,,BRIDGE STREET,BURRY PORT,OLD FILE,,SA16 0NR,,,,,,,0,,,,,,,,,,
10612,MUMBLES YACHT CLUB,,746 MUMBLES ROAD,,MUMBLES,SWANSEA,,SA3 4EL,,,,,,,0,,,,,,,,,,
2540,SMITHS ARMS,BRIAN WEST,51 NEATH ROAD,,,Swansea,,SA1 2HR,01792-466776,,,,,,,,,,,,,,,,
10575,AMERICANO JAZZ CAFƒ,,KINGS ROAD,SA 1,,SWANSEA,,SA1 8PP,01792-468230,,,,,,0,,,,,,,,,,
10769,RUBY'S BAR & RESTAURANT,,1 HALL STREET,,,LLANELLI,,SA15 3BB,01554-770249,,07568-347296,,,,0,,,,,,,,,,
10687,WATERFRONT,,27THE ESPLANADE,,,PORTHCAWL,,CF36 3YR,01656-783492,,,,,,0,,,,,,,,,,
10693,ST MAIRS DAY CENTRE,,SEYMOUR STREET,,,ABERDARE,,CF44 7BL,01685-883352,,,,,,0,,,,,,,,,,
10738,SPLOTLANDS,,METEUR STREET,,,ADAMSDOWN,,CF24 0HW,,,,,RENTAL,,0,,,,,,,,,,
10690,CASTLE BINGO(BRIDGEND),,TREMAINS ROAD,,,BRIDGEND,,CF31 1TZ,01656-649649,,,,,,0,,,,,,,,,,
10692,HORSE SHOE,,BEAUFORT ROAD,LLANGATTOCK,,CRICKHOWELL,,NP8 1PA,,,,,RENTAL,,0,,,,,,,,,,
10792,MILL HOUSE,,CWMBATH ROAD,,,MORRISTON,,SA6 7AU,,,07973-908266,,,,0,,,,,,,,,,
10707,OYSTERMOUTH LIBRARY,CITY & COUNTY OF SX,DUNNS LANE,MUMBLES,,SWANSEA,,SA3 4AA,,,,,TRACY JUNE,,0,,,,,,,,,,
961,Riverside Caravan Park,,YNYSTAWE,Morriston,,Swansea,,SA6 6QL,0792 775587,,,,,,0,,,,,,,,,,
10324,Sony UK,Rhydian Parry,Pencoed Technology Park,,,Pencoed,,,01656-867310,,,,,,0,,,,,,,,,,
10591,BRITON FERRY W.M.C,,NEATH ROAD,BRITON FERRY,,NEATH,,,01639-812288,,,,,,0,,,,,,,,,,
10716,ENFYS FOUNDATION,(THE COASTAL PROJECT),CRYMLYN BURROWS,ELBA CRESCENT,FABIAN WAY,SWANSEA,,SA1 8QQ,01792-652250,,,,,,0,,,,,,,,,,
10453,GOWER COLLEGE,,TYCOCH ROAD,,TYCOCH,SWANSEA,,SA2 9EB,01792-284088,,,,,,0,,,,,,,,,,
10041,Potters,,22-24 UPPER DOCK STREET,,,Newport,Gwent,NP20 1DL,01633-223311,,,,,,0,,,,,,,,,,
10679,PYLE GARDEN CENTRE LTD,,2 HEOL MOSTYN,VILLAGE FARM IND EST,PYLE,BRIDGEND,,CF33 6BJ,,,,,no longer trading,,0,,,,,,,,,,
10715,ENTRECOTE RESTAURANT,B BABAK,UNIT 9 UPPER,MERMAID QUAY,CARDIFF BAY,CARDIFF,,CF10 5BZ,,,,,,,0,,,,,,,,,,
681,Harbourmaster Hotel,John Davies,Quay Parade,,,Aberaeron,,SA46 0BT,0545 570351,,,,,,0,,,,,,,,,,
10534,CALSONIC LANSEI SPORTS & SOCIAL CLUB,,LLETHRI ROAD,,,LLANELLI,,SA14 8HU,01554-750385,,,,3 X INSTALLMENTS,,0,,,,,,,,,,
10022,Red Lion - CARIAD INNS,Kevin SKONER,,,Llangadog,Llangadog,Carmarthen,SA19 9AA,01550-777357,,07810-545564,,,,0,,,,,,,,,,
10664,LAMB & FLAG-CARRIAD INNS,CARIAD INNS LTD,NORTH STREET,,,RHAYDER,,LD6 5BU,01597-810819,7769174300,,,RENTAL,,0,,,,,,,,,,
847,New Inn,,THE LONE,,,CLYDACH,,SA6 55U,01792-849820,,,,,,0,,,,,,,,,,
10723,MASONIC LODGE SWANSEA,,ST HELENS ROAD,,,SWANSEA,,SA1 4DF,01792-643601,,,,,,0,,,,,,,,,,
10431,YSBYTY GEORGE HOSPITAL,,,,,TONYPANDY,,,,,,,,,0,,,,,,,,,,
10490,ST JULIANS INN,,CAERLEON ROAD,CAERLEON,,NEWPORT,,NP18 1QA,01633-243548,,,,,,0,,,,,,,,,,
2557,PHONE BOX,PUSH CLUE T/A PHONE BOX,129 NEW ROAD,SKEWEN,SWANSEA,,,,01792-321003,,,,,,,,,,,,,,,,
10729,MEADOW FISH BAR,,39 NEW ROAD,GELLINUDD,,PONTARDAWE,,SA8 3DY,7846139977,,,,,,0,,,,,,,,,,
10460,NORTON HOUS HOTEL & RESTAURANT,,NORTON ROAD,,MUMBLES,OLD FILE,,SA3 5TQ,,,,,,,0,,,,,,,,,,
10816,NEATH PT VINCI BUILDING SITE,ENFIS,LEAD BITTER SITE,FABIAN WAY,,SWANSEA,,SA1 8OJ,01639-685684,,,,,,0,,,,,,,,,,
10793,VICTORIA PARK KIOSK,,FRANCIS STREET,,,SWANSEA,,SA1 4NA,01792-476686,,,,,,0,,,,,,,,,,
10735,GATEWAY BOOK SHOP,CAROLINE LLWELLYN,8 RIVERSIDE WALK,,,PORT TALBOT,,SA13 1PH,01639-685696,,,,,,0,,,,,,,,,,
2068,T. & G. Davies Bakers,JAYNE WELSBY,13 The Precinct,Killay,,KILLAY,,,01792/280844,7977707799,,,,,10,,,,,,,,,,
10721,OCEAN VIEW GOWER,WINDMILL FARM,LEASON,,LLANRHIDIAN,SWANSEA,,SA3 1HB,01792-390052,,,,,,0,,,,,,,,,,
10732,ACADEMY,,44-46 STAION ROAD,,,PORT TALBOT,,SA13 1JS,07833-415202,,,,,,0,,,,,,,,,,
10739,BETWS RFC,,HEOL-Y-FELYN,,BETWS,AMMANFORD,,SA18 2H,07985-360138,,,,,,0,,,,,,,,,,
10684,POOJA STORES,BALVIR SINGH,116 BIRCHGROVE ROAD,,BIRCHGROVE,SWANSEA,,,07944-309131,,,,,,0,,,,,,,,,,
10741,AMMANFORD RFC,,MANOR ROAD,,,AMMANFORD,,SA18 3AP,01269-597777,07868-537797,,,,,0,,,,,,,,,,
10744,LORD NELSON,,24 LADY STREET,,,KIDWELLY,,SA17 4UL,01554-891532,,,,,,0,,,,,,,,,,
10633,GREAT WESTERN SPORTS,,COITY ROAD,,,BRIDGEND,,CF31 1LR,,,,,,,0,,,,,,,,,,
10569,SKETTY CLUB,,83 EVERSLY ROAD,SKETTY,,SWANSEA,,,01792-203730,,,,,,0,,,,,,,,,,
10644,D.J DAVIES FUELS (CAPEL HENDRE),WELSH DRAGON FUELS,,,,SWANSEA,,,,,,,,,0,,,,,,,,,,
10643,D J DAVIES FUELS,BROSNAL FUELS,BLAENAU FUEL DEPOT,PANTYBLODAU ROAD,BLAENAU,AMMANFORD,,SA18 3LT,,,,,,,0,,,,,,,,,,
1259,Withybush Hospital,Pembrokeshire Health Authority,Fishguard Road,,,Haverfordwest,,SA61 2PZ,01437-773438,01437 773755,,,Janet  773438,"Ensure order is with us in writing before despatching any
rolls/ribbons.
Ribbons over 10 x Ï7.80 ech",0,,,,,,,,,,
10720,NEATH COUNCIL OFFICES,HEAD OFFICE,THE QUAYS,BAGLAN ENERGY PK,BRITON FERRY,OLD FILE,,SA11 2GG,,,,,,,0,,,,,,,,,,
10615,CASTLE BINGO (MERTHYR),KAREN THOMAS,PLYMOUTH STREET,,,MERTHYR,,CF47 0TP,01685-374422,,,,,,0,,,,,,,,,,
10401,Dockers Club,,Delhi Street,,,Swansea,,SA1 8BT,01792-641462,,,,,,0,,,,,,,,,,
10546,NAVAL SOCIAL CLUB LTD,,PURCELL AVENUE,,,PORT TALBOT,,SA12 7PS,,,,,,,0,,,,,,,,,,
10031,Neath R.F.C,Gnoll Catering Ltd,John Smith Gnoll,Gnoll Park Road,,Neath,,SA11 3BU,01639-643328,,07968-439529,01639-769661,,,0,,,,,,,,,,
372,Gorseinon W.M.C.,LYN COLE,Brighton Road,,,Gorseinon,,SA4 4BN,,,,,,,0,,,,,,,,,,
10872,NEW INN,,AMROTH,,,NARBERTH,CARMARTHENSHIRE,SA67 8NW,01934-812368,,,,,,0,,,,,,,,,,
1263,Swansea Bay Golf Club,Mr Stan Gorvett,,Jersey Marine,,old file,,SA10 65P,812198,,,,,,0,,,,,,,,,,
10420,NORTH STAR,ABEDI LTD,131 NORTH ROAD,,,CARDIFF,,,,,,,,,0,,,,,,,,,,
10626,YNYSTAWE CRICKET & FOOTBALL CLUB,,MAES YR AFON,PARK ROAD,YNYSTAWE,SWANSEA,,SA6 5AP,01792-845218,,,,,,0,,,,,,,,,,
1224,Angel Inn,DAVID STONE,MARLAIS ROAD,MAUDLAM,,PORTHCAWL,,CF33 4PG,01656-743995,,,,,,0,,,,,,,,,,
1045,Prince Of Wales,Club Dream Ltd,Bridgend Road,,,Aberkenfig,,CF32 9BA,7500019699,,,,,,0,,,,,,,,,,
10762,LIS PORTSMOUTH (NEATH PT COLLEGE),NEATH & PT COLLEGE,1-13 LORD MONTGOMERY WAY,PORTSMOUTH,,,,PO1 2AH,02392-291811,,,,,,0,,,,,,,,,,
10677,PENTYRCH RFC,,PARC Y DWRLYN,PENUEL ROAD,,PENTYRCH,,CF15 9QJ,,,,,,,0,,,,,,,,,,
10180,Nicholls Department Store,Linda Dewan,18-19 Frogmore Street,Abergavenny,Monmouthshire,,,NP7 5AH,01873-854566,A/C 01873-810370,,,ARREARS,,0,,,,,,,,,,
10479,BAR REEF,,WALTER ROAD,,,SWANSEA,,,,,,,ARREARS,,0,,,,,,,,,,
845,Olway Inn,Mathew,Old Chepstow Road,llangview,,Usk,,NP15 1EN,01291-672047,,,,ARREARS,,0,,,,,,,,,,
2632,FREDERICKS LTD,Rebbecca,MUMBLES,SWANSEA,,,,,01792-360450,,,,,Machine came from pilot in mumbles.,,,,,,,,,,,
10519,PONTARDAWE RFC,,33 CHURCH STREET,,PONTARDAWE,SWANSEA,,SA8 4JB,864811,,,,,,0,,,,,,,,,,
10311,Call In Caf_,LEWIS,1a Commercial Street,,Seven Sisters,Neath,,SA10 9DW,01639-701701,,,,RENTAL  S/O 40.73,,0,,,,,,,,,,
10536,PORT TALBOT CRICKET CLUB,,FENBROOK CLOSE,,BAGLAN MOOR,PORT TALBOT,,,01639-814766,,,,,,0,,,,,,,,,,
2381,Neath Golf Club,Mansel Hughes (Secretary,Cwmbach Road,Cadoxton,,Neath,,SA10 8AH,01639/632759,,,,,Secretary: 01639 632759,,,,,,,,,,,
215,Cockett Inn,J BOOTH,Waunarlwydd,Cocket,,Swansea,,SA2 0GB,0792 578788,,,,,"1.06.99  SPOKE TO MR PIERCE AND HE BOUGHT NEW MACHINES ELSEWHERE Ò
 BETTER DEAL.",0,,,,,,,,,,
10857,HAFOD INN,,1380 NEATH ROAD,,,SWANSEA,,SA1 2HL,01792-660123,,,,,,0,,,,,,,,,,
10689,CASTLE BINGO(NANTGARW),,TREFOREST INDUSTRIAL EST,,,NANT GARW,,,01443-843000,,,,,,0,,,,,,,,,,
972,C J`s Restaurant,,135 Mumbles Road,Mumbles,,Swansea,,SA3 4DN,01792 361246,,,,,,0,,,,,,,,,,
1209,Old Rectory Inn,Mr. & Mrs Stevens,,LLangattock,,Crickhowell,,NP8 1PH,0873 810373,,,,,,0,,,,,,,,,,
10429,DEWI SANT HOSPITAL,,,,,pontypridd,,,,,,,,,0,,,,,,,,,,
760,Countryman,,MONKSLAND ROAD,Scurlage,,Gower,,SA3 1BA,0792 390597,,,,,,0,,,,,,,,,,
1313,Merthyr R. F. Club,Phil Williams,DYNEVOR STREET,Merthyr Tydfil,,,,CF48 1BA,01685 722999,,,,,,0,,,,,,,,,,
10524,BURNS PET NUTRITION,BURNS PET NUTRITION LTD,UNIT 10 NEW MARKET HALL,,,CARMARTHEN,,SA31 1QY,01554-890482,,,,,,0,,,,,,,,,,
10704,BODYFREAKS,,6-7 SAMLET SHOPPING CENTRE,LLANSAMLET,,SWANSEA,,SA7 9AG,,,,,,,0,,,,,,,,,,
10718,KEIR HARDIE HEALTH PARK,,KEIR HARDI HEALTH PARK,ABERDARE ROAD,MERTHYR TYDFIL,,,CF48 1BZ,,,,,,,0,,,,,,,,,,
10461,MISS JONES (CARDIFF) LTD,,25 MERTHYR ROAD,WHITCHURCH VILLAGE,,CARDIFF,,CF14 1DA,,,,,,,0,,,,,,,,,,
303,LLanelli Liberal Club,,39  Murray Street,,,LLanelli,,SA15 1BQ,0554/773521,,,,,,0,,,,,,,,,,
10784,WHITSTABLE INN,MIKE- FULL MOON,77 NEW DOCK ROAD,,,LLANELLI,,,07766-243688,,,,,,0,,,,,,,,,,
10455,CRYSTAL,41 ST MARYS STREET,,,,old file,,CF10 1AD,02920-345477,,,,,,0,,,,,,,,,,
10231,Exotica Foods,Parveen Ashraf,31 St Helens Road,,,OLD FILE,,SA1 4AY,01792 474647,,,,,,0,,,,,,,,,,
501,Dunvant W.M.C.,,Killay Road,Dunvant,,Swansea,,SA2 7TD,0792 202770,,,,,,0,,,,,,,,,,
10757,LLANDARCY SPORTS CENTRE,,,,LLANDARCY,OLD FILE,,SA10 6JD,01792-815545,,,,,,0,,,,,,,,,,
10886,HIGHLANDER BAR,,2-4 LEWIS STREET,,,NEATH,,SA11 1EG,,,,,EQUIP ON RENTAL,,0,,,,,,,,,,
10734,TOP GUN - PENTWYN,,UNIT 5,PENTWYN RETAIL PARC,PENTWYN,CARDIFF,,CF23 7XU,029-20611660,,,,,,0,,,,,,,,,,
1552,"Swansea Yacht Club,",,THE CLUB HOUSE,POCKETS WHARF,EAST BURROWS ROAD,Swansea.,,SA1 1RE,654863,818404 David,,,,,0,,,,,,,,,,
